Duration,Protocol,Service,Flag,Scr_bytes,Dts_bytes,Time,Source,Destination,Length,Info
0,0,0,0,66,0,87.290293,40.79.132.142,10.10.10.10,66,"443  >  55015 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
0,0,0,0,0,54,87.290631,10.10.10.10,40.79.132.142,54,55015  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0
0,0,0,0,0,266,87.292493,10.10.10.10,40.79.132.142,266,Client Hello (SNI=euro02.azure-devices.net)
0,0,0,0,60,0,87.464169,40.79.132.142,10.10.10.10,60,443  >  55015 [ACK] Seq=1 Ack=213 Win=64128 Len=0
0,0,0,0,1466,0,87.466346,40.79.132.142,10.10.10.10,1466,Server Hello
0,0,0,0,1466,0,87.466346,40.79.132.142,10.10.10.10,1466,"443  >  55015 [PSH, ACK] Seq=1413 Ack=213 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
0,0,0,0,712,0,87.466346,40.79.132.142,10.10.10.10,712,"Certificate, Server Key Exchange, Server Hello Done"
0,0,0,0,0,54,87.466668,10.10.10.10,40.79.132.142,54,55015  >  443 [ACK] Seq=213 Ack=2825 Win=66304 Len=0
0,0,0,0,0,147,87.468446,10.10.10.10,40.79.132.142,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
0,3,0,0,367,0,87.590559,RuckusWirele_0a:34:c0,Broadcast,367,Ethernet II
0,1,0,0,387,0,87.590559,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,0,0,0,105,0,87.642962,40.79.132.142,10.10.10.10,105,"Change Cipher Spec, Encrypted Handshake Message"
0,0,0,0,0,293,87.645078,10.10.10.10,40.79.132.142,293,Application Data
0,0,0,0,307,0,87.818655,40.79.132.142,10.10.10.10,307,Application Data
0,0,0,0,0,528,87.819763,10.10.10.10,40.79.132.142,528,Application Data
1,0,0,0,60,0,88.039154,40.79.132.142,10.10.10.10,60,443  >  55015 [ACK] Seq=3787 Ack=1019 Win=64128 Len=0
0,1,0,0,431,0,89.124707,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,89.127455,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,89.127455,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,89.226734,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,89.232869,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
2,1,0,0,495,0,89.232869,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,91.684523,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,91.685093,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,91.685461,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,91.692644,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,91.692644,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,91.787121,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,3,0,0,46,0,91.991683,10.10.10.71,224.0.0.251,46,Membership Report group 224.0.0.251
0,1,0,0,141,0,91.994703,10.10.10.71,224.0.0.251,141,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
1,1,0,0,161,0,91.994703,fe80::ab:3020:bda9:b47b,ff02::fb,161,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR lb._dns-sd._udp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
0,1,0,0,387,0,92.606079,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,1,0,0,176,0,93.015639,10.10.10.71,224.0.0.251,176,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,1,0,0,196,0,93.016188,fe80::ab:3020:bda9:b47b,ff02::fb,196,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR lb._dns-sd._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,1,0,0,124,0,93.021074,10.10.10.90,224.0.0.251,124,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
0,1,0,0,144,0,93.021074,fe80::89c:9e92:da05:78cb,ff02::fb,144,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
0,1,0,0,431,0,93.118229,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,93.121687,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,93.121687,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,93.121687,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,93.121687,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,93.220375,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,0,0,0,123,0,94.00027,10.10.10.10,31.13.89.53,123,Application Data
0,0,0,0,0,60,94.030626,31.13.89.53,10.10.10.10,60,443  >  54790 [ACK] Seq=1478 Ack=707 Win=314 Len=0
0,1,0,0,159,0,94.039575,10.10.10.90,224.0.0.251,159,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,1,0,0,179,0,94.044804,fe80::89c:9e92:da05:78cb,ff02::fb,179,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,0,0,0,125,0,94.076592,31.13.89.53,10.10.10.10,125,Application Data
1,0,0,0,0,54,94.125107,10.10.10.10,31.13.89.53,54,54790  >  443 [ACK] Seq=707 Ack=1549 Win=260 Len=0
0,1,0,0,431,0,95.57582,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,95.576238,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,95.576591,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,95.678151,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,95.678617,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,95.679297,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,81,0,95.989239,10.10.10.71,224.0.0.251,81,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question"
1,1,0,0,101,0,95.989239,fe80::ab:3020:bda9:b47b,ff02::fb,101,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question"
0,1,0,0,159,0,97.013597,10.10.10.90,224.0.0.251,159,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,1,0,0,179,0,97.013597,fe80::89c:9e92:da05:78cb,ff02::fb,179,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,1,0,0,431,0,97.112118,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,97.113708,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,97.113708,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,97.113708,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,97.113708,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,97.221538,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,3,0,0,367,0,97.828655,RuckusWirele_0a:34:c0,Broadcast,367,Ethernet II
0,1,0,0,387,0,97.831041,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,1,0,0,431,0,98.135912,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,98.136373,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,98.137178,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,98.137178,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,98.238067,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,99.569483,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,99.56991,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,99.570346,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,99.571206,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,99.672933,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,99.683594,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,100.593435,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,100.595006,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,100.595006,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,100.703101,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,100.715358,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,100.715358,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,0,0,0,55,0,100.793595,10.10.10.10,20.42.144.52,55,[TCP Keep-Alive] 54956  >  443 [ACK] Seq=66 Ack=60 Win=254 Len=1
2,0,0,0,0,66,100.861287,20.42.144.52,10.10.10.10,66,[TCP Keep-Alive ACK] 443  >  54956 [ACK] Seq=60 Ack=67 Win=251 Len=0 SLE=66 SRE=67
1,1,0,0,387,0,102.851989,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,0,0,0,155,0,103.617047,10.10.10.10,20.10.31.115,155,Application Data
0,0,0,0,55,0,103.710238,10.10.10.10,20.10.31.115,55,[TCP Retransmission] 49411  >  443 [ACK] Seq=0 Ack=1 Win=511 Len=1
0,0,0,0,0,225,103.713375,20.10.31.115,10.10.10.10,225,Application Data
0,0,0,0,54,0,103.757538,10.10.10.10,20.10.31.115,54,49411  >  443 [ACK] Seq=102 Ack=172 Win=510 Len=0
1,0,0,0,0,66,103.810612,20.10.31.115,10.10.10.10,66,[TCP Dup ACK 764#1] 443  >  49411 [ACK] Seq=172 Ack=102 Win=7990 Len=0 SLE=0 SRE=1
0,3,0,0,216,0,104.379267,10.10.10.10,10.10.10.255,216,"Dropbox LAN sync Discovery Protocol, JSON"
0,0,0,0,112,0,104.684317,10.10.10.10,52.112.107.137,112,Application Data
0,0,0,0,0,101,104.765077,52.112.107.137,10.10.10.10,101,Application Data
0,0,0,0,54,0,104.809712,10.10.10.10,52.112.107.137,54,54640  >  443 [ACK] Seq=175 Ack=142 Win=510 Len=0
0,1,0,0,81,0,104.996679,10.10.10.71,224.0.0.251,81,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question"
0,1,0,0,101,0,105.003079,fe80::ab:3020:bda9:b47b,ff02::fb,101,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question"
0,1,0,0,431,0,105.101888,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,105.102442,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,105.114867,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,105.114867,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,105.202972,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,0,0,0,156,0,105.421785,10.10.10.10,162.125.21.2,156,Application Data
0,0,0,0,1466,0,105.42201,10.10.10.10,162.125.21.2,1466,55013  >  443 [ACK] Seq=5489 Ack=1249 Win=130048 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,105.42201,10.10.10.10,162.125.21.2,1466,55013  >  443 [ACK] Seq=6901 Ack=1249 Win=130048 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,1466,0,105.42201,10.10.10.10,162.125.21.2,1466,55013  >  443 [ACK] Seq=8313 Ack=1249 Win=130048 Len=1412 [TCP segment of a reassembled PDU]
0,0,0,0,939,0,105.42201,10.10.10.10,162.125.21.2,939,Application Data
0,0,0,0,0,60,105.522875,162.125.21.2,10.10.10.10,60,443  >  55013 [ACK] Seq=1249 Ack=5489 Win=66560 Len=0
0,0,0,0,0,60,105.522875,162.125.21.2,10.10.10.10,60,443  >  55013 [ACK] Seq=1249 Ack=6901 Win=66560 Len=0
0,0,0,0,0,60,105.522875,162.125.21.2,10.10.10.10,60,443  >  55013 [ACK] Seq=1249 Ack=8313 Win=66560 Len=0
0,0,0,0,0,60,105.522875,162.125.21.2,10.10.10.10,60,443  >  55013 [ACK] Seq=1249 Ack=10610 Win=65536 Len=0
0,0,0,0,0,1011,105.594802,162.125.21.2,10.10.10.10,1011,Application Data
0,0,0,0,54,0,105.640182,10.10.10.10,162.125.21.2,54,55013  >  443 [ACK] Seq=10610 Ack=2206 Win=131072 Len=0
0,1,0,0,179,0,106.020612,fe80::89c:9e92:da05:78cb,ff02::fb,179,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,1,0,0,431,0,106.13588,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,106.13588,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,106.13588,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,106.13588,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,106.226264,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,106.226797,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,107.04472,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,107.044984,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,107.047162,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,107.147112,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,107.147583,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,107.155032,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,107.659278,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,107.659775,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,107.660659,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,107.660659,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,107.661724,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,107.761845,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,3,0,0,367,0,107.867646,RuckusWirele_0a:34:c0,Broadcast,367,Ethernet II
1,1,0,0,387,0,107.867646,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,1,0,0,511,0,108.693896,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,108.693896,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,108.785512,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,431,0,109.604897,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,109.605339,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,109.615458,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,109.615458,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,109.615458,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
1,1,0,0,495,0,109.713705,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,0,0,0,87,0,110.312835,20.49.104.23,10.10.10.10,87,"443  >  54725 [RST, ACK] Seq=1 Ack=1 Win=16386 Len=33"
0,3,0,0,46,0,110.631166,10.10.10.92,224.0.0.251,46,Membership Report group 224.0.0.251
0,1,0,0,124,0,110.631563,10.10.10.92,224.0.0.251,124,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
1,1,0,0,144,0,110.631901,fe80::104c:d4eb:b572:29cb,ff02::fb,144,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
0,1,0,0,159,0,111.652817,10.10.10.92,224.0.0.251,159,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,1,0,0,179,0,111.653375,fe80::104c:d4eb:b572:29cb,ff02::fb,179,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,0,0,0,97,0,111.850144,10.10.10.10,20.7.2.167,97,Application Data
0,0,0,0,0,228,111.974438,20.7.2.167,10.10.10.10,228,Application Data
1,0,0,0,54,0,112.022436,10.10.10.10,20.7.2.167,54,54666  >  443 [ACK] Seq=130 Ack=523 Win=508 Len=0
0,1,0,0,387,0,112.881687,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,0,0,0,123,0,112.995874,10.10.10.10,31.13.89.53,123,Application Data
0,0,0,0,0,60,113.015577,31.13.89.53,10.10.10.10,60,443  >  54790 [ACK] Seq=1549 Ack=776 Win=314 Len=0
0,0,0,0,0,125,113.068577,31.13.89.53,10.10.10.10,125,Application Data
0,0,0,0,54,0,113.119948,10.10.10.10,31.13.89.53,54,54790  >  443 [ACK] Seq=776 Ack=1620 Win=260 Len=0
0,3,0,0,42,0,113.134346,Intel_1e:c4:27,Broadcast,42,Who has 10.10.10.254? Tell 10.10.10.10
0,3,0,0,60,0,113.16317,Sonicwall_1b:3a:38,Intel_1e:c4:27,60,10.10.10.254 is at c0:ea:e4:1b:3a:38
0,2,0,0,86,0,113.26174,fe80::1c40:4983:1cea:1e20,ff02::1:ff1b:3a38,86,Neighbor Solicitation for fe80::c2ea:e4ff:fe1b:3a38 from 60:dd:8e:1e:c4:27
0,2,0,0,86,0,113.266689,fe80::c2ea:e4ff:fe1b:3a38,fe80::1c40:4983:1cea:1e20,86,"Neighbor Advertisement fe80::c2ea:e4ff:fe1b:3a38 (rtr, sol, ovr) is at c0:ea:e4:1b:3a:38"
0,0,0,0,143,0,113.683764,31.13.89.53,10.10.10.10,143,Application Data
0,0,0,0,0,127,113.687228,10.10.10.10,31.13.89.53,127,Application Data
1,0,0,0,60,0,113.704695,31.13.89.53,10.10.10.10,60,443  >  54790 [ACK] Seq=1709 Ack=849 Win=314 Len=0
0,1,0,0,159,0,114.741638,10.10.10.92,224.0.0.251,159,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
3,1,0,0,179,0,114.741638,fe80::104c:d4eb:b572:29cb,ff02::fb,179,"Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
0,0,0,0,89,0,117.82703,10.10.10.10,40.79.132.142,89,Application Data
0,3,0,0,367,0,117.899391,RuckusWirele_0a:34:c0,Broadcast,367,Ethernet II
0,1,0,0,387,0,117.899966,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,0,0,0,60,0,118.023833,40.79.132.142,10.10.10.10,60,443  >  55015 [ACK] Seq=3787 Ack=1054 Win=64128 Len=0
0,2,0,0,86,0,118.283282,fe80::c2ea:e4ff:fe1b:3a38,fe80::1c40:4983:1cea:1e20,86,Neighbor Solicitation for fe80::1c40:4983:1cea:1e20 from c0:ea:e4:1b:3a:38
0,2,0,0,0,86,118.283647,fe80::1c40:4983:1cea:1e20,fe80::c2ea:e4ff:fe1b:3a38,86,"Neighbor Advertisement fe80::1c40:4983:1cea:1e20 (sol, ovr) is at 60:dd:8e:1e:c4:27"
0,0,0,0,60,0,118.611537,40.79.132.142,10.10.10.10,60,"443  >  55015 [FIN, ACK] Seq=3787 Ack=1054 Win=64128 Len=0"
0,0,0,0,0,54,118.611819,10.10.10.10,40.79.132.142,54,55015  >  443 [ACK] Seq=1054 Ack=3788 Win=65280 Len=0
0,0,0,0,0,54,118.612241,10.10.10.10,40.79.132.142,54,"55015  >  443 [FIN, ACK] Seq=1054 Ack=3788 Win=65280 Len=0"
2,0,0,0,60,0,118.829786,40.79.132.142,10.10.10.10,60,443  >  55015 [ACK] Seq=3788 Ack=1055 Win=64128 Len=0
0,0,0,0,143,0,120.502681,31.13.89.53,10.10.10.10,143,Application Data
0,0,0,0,0,210,120.507502,10.10.10.10,31.13.89.53,210,Application Data
0,0,0,0,60,0,120.533964,31.13.89.53,10.10.10.10,60,443  >  54790 [ACK] Seq=1798 Ack=1005 Win=321 Len=0
0,0,0,0,322,0,120.59697,31.13.89.53,10.10.10.10,322,Application Data
0,0,0,0,0,127,120.626827,10.10.10.10,31.13.89.53,127,Application Data
1,0,0,0,60,0,120.65302,31.13.89.53,10.10.10.10,60,443  >  54790 [ACK] Seq=2066 Ack=1078 Win=321 Len=0
0,1,0,0,431,0,122.097888,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,122.098381,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,122.098778,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,122.098992,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,122.200527,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,122.203846,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,1,0,0,84,0,122.34355,10.10.10.10,9.9.9.9,84,Standard query 0xe7e4 A EURO02.azure-devices.net
0,1,0,0,0,187,122.370096,9.9.9.9,10.10.10.10,187,Standard query response 0xe7e4 A EURO02.azure-devices.net CNAME gateway-prod-gw-francecentral-2-tls10-g2.francecentral.cloudapp.azure.com A 40.79.132.142
0,0,0,0,66,0,122.372322,10.10.10.10,40.79.132.142,66,55016  >  8883 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
0,0,0,0,0,66,122.549805,40.79.132.142,10.10.10.10,66,"8883  >  55016 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
0,0,0,0,54,0,122.550182,10.10.10.10,40.79.132.142,54,55016  >  8883 [ACK] Seq=1 Ack=1 Win=66304 Len=0
0,0,0,0,266,0,122.551892,10.10.10.10,40.79.132.142,266,Client Hello (SNI=EURO02.azure-devices.net)
0,0,0,0,0,60,122.746921,40.79.132.142,10.10.10.10,60,8883  >  55016 [ACK] Seq=1 Ack=213 Win=64128 Len=0
0,0,0,0,0,1466,122.748878,40.79.132.142,10.10.10.10,1466,Server Hello
0,0,0,0,0,1466,122.748878,40.79.132.142,10.10.10.10,1466,"8883  >  55016 [PSH, ACK] Seq=1413 Ack=213 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
0,0,0,0,0,775,122.748878,40.79.132.142,10.10.10.10,775,"Certificate, Server Key Exchange, Certificate Request, Server Hello Done"
0,0,0,0,54,0,122.749542,10.10.10.10,40.79.132.142,54,55016  >  8883 [ACK] Seq=213 Ack=2825 Win=66304 Len=0
0,0,0,0,154,0,122.75455,10.10.10.10,40.79.132.142,154,"Certificate, Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
0,1,0,0,387,0,122.91705,10.10.10.251,10.10.10.255,387,36075  >  60000 Len=345
0,0,0,0,105,0,122.928496,40.79.132.142,10.10.10.10,105,"Change Cipher Spec, Encrypted Handshake Message"
0,0,0,0,0,520,122.930818,10.10.10.10,40.79.132.142,520,Application Data
1,0,0,0,60,0,123.145876,40.79.132.142,10.10.10.10,60,8883  >  55016 [ACK] Seq=3597 Ack=779 Win=64128 Len=0
0,1,0,0,431,0,124.557696,10.10.10.118,239.255.255.250,431,NOTIFY * HTTP/1.1 
0,1,0,0,440,0,124.558129,10.10.10.118,239.255.255.250,440,NOTIFY * HTTP/1.1 
0,1,0,0,483,0,124.558396,10.10.10.118,239.255.255.250,483,NOTIFY * HTTP/1.1 
0,1,0,0,511,0,124.661788,10.10.10.118,239.255.255.250,511,NOTIFY * HTTP/1.1 
0,1,0,0,497,0,124.66225,10.10.10.118,239.255.255.250,497,NOTIFY * HTTP/1.1 
0,1,0,0,495,0,124.761859,10.10.10.118,239.255.255.250,495,NOTIFY * HTTP/1.1 
0,0,0,0,111,0,124.978337,10.10.10.10,52.123.190.70,111,Application Data
0,0,0,0,0,100,125.063709,52.123.190.70,10.10.10.10,100,Application Data
0,0,0,0,54,0,125.118732,10.10.10.10,52.123.190.70,54,54743  >  443 [ACK] Seq=229 Ack=185 Win=512 Len=0
0,0,0,0,66,0,125.184254,10.10.10.10,20.42.73.26,66,55017  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
